"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Lancet Regional Health-Americas","LANCET REG HEALTH-AM","2667-193X","2667-193X","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","2,319","7"," 21/403 ","7","Q1","6.8","2.4","2.93"," 9/403 ","Q1","Q1","94.9","97.89","0.007","1.536","2.987","Q1",
"MOLECULAR THERAPY","MOL THER","1525-0016","1525-0024","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","27,549","12.1"," 4/174 ","11.8","Q1","11.8","3.2","2.88"," 4/174 ","Q1","Q1","98.0","97.99","0.032","6.892","3.648","Q1",
"MOLECULAR THERAPY","MOL THER","1525-0016","1525-0024","GENETICS & HEREDITY","SCIE","27,549","12.1"," 5/191 ","11.8","Q1","11.8","3.2","2.88"," 4/191 ","Q1","Q1","97.6","98.17","0.032","6.892","3.648","Q1",
"MOLECULAR THERAPY","MOL THER","1525-0016","1525-0024","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","27,549","12.1"," 9/189 ","11.8","Q1","11.8","3.2","2.88"," 6/189 ","Q1","Q1","95.5","97.09","0.032","6.892","3.648","Q1",
"Nature Computational Science","NAT COMPUT SCI","N/A","2662-8457","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","ESCI","1,941","12"," 2/169 ","12","Q1","11.8","2.9","2.72"," 5/169 ","Q1","Q1","99.1","97.34","0.006","1.236","4.77","Q1",
"Nature Computational Science","NAT COMPUT SCI","N/A","2662-8457","COMPUTER SCIENCE, THEORY & METHODS","ESCI","1,941","12"," 4/143 ","12","Q1","11.8","2.9","2.72"," 5/143 ","Q1","Q1","97.6","96.85","0.006","1.236","4.77","Q1",
"Nature Computational Science","NAT COMPUT SCI","N/A","2662-8457","MULTIDISCIPLINARY SCIENCES","ESCI","1,941","12"," 9/134 ","12","Q1","11.8","2.9","2.72"," 11/135 ","Q1","Q1","93.7","92.22","0.006","1.236","4.77","Q1",
"CANADIAN JOURNAL OF AGRICULTURAL ECONOMICS-REVUE CANADIENNE D AGROECONOMIE","CAN J AGR ECON","0008-3976","1744-7976","AGRICULTURAL ECONOMICS & POLICY","SCIE","1,181","2.5"," 13/39 ","4.1","Q1","2.5","0.8","2.63"," 1/39 ","Q1","Q2","67.9","98.72","0.001","0.208","0.799","Q1",
"CANADIAN JOURNAL OF AGRICULTURAL ECONOMICS-REVUE CANADIENNE D AGROECONOMIE","CAN J AGR ECON","0008-3976","1744-7976","ECONOMICS","SSCI","1,181","2.5"," 152/597 ","4.1","Q1","2.5","0.8","2.63"," 10/600 ","Q1","Q2","74.6","98.42","0.001","0.208","0.799","Q2",
"CLINICAL MICROBIOLOGY AND INFECTION","CLIN MICROBIOL INFEC","1198-743X","1469-0691","INFECTIOUS DISEASES","SCIE","27,311","10.9"," 5/132 ","9.3","Q1","10.6","3.7","2.56"," 6/132 ","Q1","Q1","96.6","95.83","0.032","6.886","2.828","Q1",
"CLINICAL MICROBIOLOGY AND INFECTION","CLIN MICROBIOL INFEC","1198-743X","1469-0691","MICROBIOLOGY","SCIE","27,311","10.9"," 10/161 ","9.3","Q1","10.6","3.7","2.56"," 10/161 ","Q1","Q1","94.1","94.10","0.032","6.886","2.828","Q1",
"International Journal of Antimicrobial Agents","INT J ANTIMICROB AG","0924-8579","1872-7913","INFECTIOUS DISEASES","SCIE","14,855","4.9"," 16/132 ","5.6","Q1","4.6","1.2","2.43"," 7/132 ","Q1","Q1","88.3","95.08","0.012","2.614","1.32","Q1",
"International Journal of Antimicrobial Agents","INT J ANTIMICROB AG","0924-8579","1872-7913","MICROBIOLOGY","SCIE","14,855","4.9"," 32/161 ","5.6","Q1","4.6","1.2","2.43"," 11/161 ","Q1","Q1","80.4","93.48","0.012","2.614","1.32","Q1",
"International Journal of Antimicrobial Agents","INT J ANTIMICROB AG","0924-8579","1872-7913","PHARMACOLOGY & PHARMACY","SCIE","14,855","4.9"," 45/354 ","5.6","Q1","4.6","1.2","2.43"," 6/354 ","Q1","Q1","87.4","98.45","0.012","2.614","1.32","Q1",
"Facta Universitatis-Series Mechanical Engineering","FACTA UNIV-SER MECH","0354-2025","2335-0164","ENGINEERING, MECHANICAL","SCIE","1,372","10.1"," 3/180 ","5.6","Q1","9.8","3.6","2.4"," 2/180 ","Q1","Q1","98.6","99.17","0.001","0.311","0.85","Q1",
"IEEE-CAA Journal of Automatica Sinica","IEEE-CAA J AUTOMATIC","2329-9266","2329-9274","AUTOMATION & CONTROL SYSTEMS","SCIE","8,844","15.3"," 1/84 ","10.3","Q1","13.8","5.8","2.34"," 2/84 ","Q1","Q1","99.4","98.21","0.016","3.488","2.762","Q1",
"Carbohydrate Polymers","CARBOHYD POLYM","0144-8617","1879-1344","CHEMISTRY, APPLIED","SCIE","131,393","10.7"," 4/74 ","10.2","Q1","10","2.5","2.34"," 2/74 ","Q1","Q1","95.3","97.97","0.076","16.688","1.34","Q1",
"Carbohydrate Polymers","CARBOHYD POLYM","0144-8617","1879-1344","CHEMISTRY, ORGANIC","SCIE","131,393","10.7"," 1/58 ","10.2","Q1","10","2.5","2.34"," 1/58 ","Q1","Q1","99.1","99.14","0.076","16.688","1.34","Q1",
"Carbohydrate Polymers","CARBOHYD POLYM","0144-8617","1879-1344","POLYMER SCIENCE","SCIE","131,393","10.7"," 3/94 ","10.2","Q1","10","2.5","2.34"," 1/94 ","Q1","Q1","97.3","99.47","0.076","16.688","1.34","Q1",
"Alexandria Engineering Journal","ALEX ENG J","1110-0168","2090-2670","ENGINEERING, MULTIDISCIPLINARY","SCIE","20,244","6.2"," 9/179 ","5.6","Q1","5.8","1.8","2.3"," 5/180 ","Q1","Q1","95.3","97.50","0.019","4.115","0.829","Q1",
"APPLIED MATHEMATICS AND COMPUTATION","APPL MATH COMPUT","0096-3003","1873-5649","MATHEMATICS, APPLIED","SCIE","33,546","3.5"," 10/331 ","3.1","Q1","3.2","0.8","2.3"," 6/331 ","Q1","Q1","97.1","98.34","0.028","6.115","0.813","Q2",
"ANNALS OF FAMILY MEDICINE","ANN FAM MED","1544-1709","1544-1717","MEDICINE, GENERAL & INTERNAL","SCIE","6,059","4.4"," 36/325 ","4.8","Q1","4.2","1.3","2.28"," 14/329 ","Q1","Q1","89.1","95.90","0.006","1.221","1.936","Q1",
"ANNALS OF FAMILY MEDICINE","ANN FAM MED","1544-1709","1544-1717","PRIMARY HEALTH CARE","SCIE","6,059","4.4"," 2/30 ","4.8","Q1","4.2","1.3","2.28"," 1/30 ","Q1","Q1","95.0","98.33","0.006","1.221","1.936","Q1",
"EMBO Molecular Medicine","EMBO MOL MED","1757-4676","1757-4684","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","12,283","9"," 15/189 ","11","Q1","8.9","1.6","2.19"," 11/189 ","Q1","Q1","92.3","94.44","0.016","3.598","3.755","Q1",
"GigaScience","GIGASCIENCE","2047-217X","2047-217X","MULTIDISCIPLINARY SCIENCES","SCIE","9,724","11.8"," 10/134 ","9.4","Q1","11.6","0.5","2.17"," 15/135 ","Q1","Q1","92.9","89.26","0.022","4.863","4.08","Q1",
"FOOD HYDROCOLLOIDS","FOOD HYDROCOLLOID","0268-005X","1873-7137","CHEMISTRY, APPLIED","SCIE","72,242","11"," 3/74 ","11.3","Q1","9.2","1.9","2.16"," 3/74 ","Q1","Q1","96.6","96.62","0.046","10.051","1.375","Q1",
"FOOD HYDROCOLLOIDS","FOOD HYDROCOLLOID","0268-005X","1873-7137","FOOD SCIENCE & TECHNOLOGY","SCIE","72,242","11"," 4/173 ","11.3","Q1","9.2","1.9","2.16"," 3/173 ","Q1","Q1","98.0","98.55","0.046","10.051","1.375","Q1",
"COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING","COMPUT METHOD APPL M","0045-7825","1879-2138","ENGINEERING, MULTIDISCIPLINARY","SCIE","48,296","6.9"," 6/179 ","6.7","Q1","5.8","1.1","2.12"," 7/180 ","Q1","Q1","96.9","96.39","0.044","9.524","1.676","Q1",
"COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING","COMPUT METHOD APPL M","0045-7825","1879-2138","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","48,296","6.9"," 4/135 ","6.7","Q1","5.8","1.1","2.12"," 6/135 ","Q1","Q1","97.4","95.93","0.044","9.524","1.676","Q1",
"COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING","COMPUT METHOD APPL M","0045-7825","1879-2138","MECHANICS","SCIE","48,296","6.9"," 7/170 ","6.7","Q1","5.8","1.1","2.12"," 3/170 ","Q1","Q1","96.2","98.53","0.044","9.524","1.676","Q1",
"COMPUTERS AND ELECTRONICS IN AGRICULTURE","COMPUT ELECTRON AGR","0168-1699","1872-7107","AGRICULTURE, MULTIDISCIPLINARY","SCIE","37,392","7.7"," 2/89 ","8.4","Q1","6.6","1.3","2.07"," 1/89 ","Q1","Q1","98.3","99.44","0.031","6.712","1.192","Q1",
"COMPUTERS AND ELECTRONICS IN AGRICULTURE","COMPUT ELECTRON AGR","0168-1699","1872-7107","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","37,392","7.7"," 12/169 ","8.4","Q1","6.6","1.3","2.07"," 11/169 ","Q1","Q1","93.2","93.79","0.031","6.712","1.192","Q1",
"ACADEMIC MEDICINE","ACAD MED","1040-2446","1938-808X","EDUCATION, SCIENTIFIC DISCIPLINES","SCIE","22,525","5.3"," 3/85 ","6.7","Q1","4.8","1.7","2.02"," 3/85 ","Q1","Q1","97.1","97.06","0.023","5.082","2.537","Q1",
"ACADEMIC MEDICINE","ACAD MED","1040-2446","1938-808X","HEALTH CARE SCIENCES & SERVICES","SCIE","22,525","5.3"," 13/174 ","6.7","Q1","4.8","1.7","2.02"," 7/175 ","Q1","Q1","92.8","96.29","0.023","5.082","2.537","Q1",
"ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY","ARTHROSCOPY","0749-8063","1526-3231","ORTHOPEDICS","SCIE","18,066","4.4"," 8/136 ","4.3","Q1","3.5","2.2","1.94"," 8/136 ","Q1","Q1","94.5","94.49","0.017","3.618","1.364","Q1",
"ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY","ARTHROSCOPY","0749-8063","1526-3231","SPORT SCIENCES","SCIE","18,066","4.4"," 8/127 ","4.3","Q1","3.5","2.2","1.94"," 6/127 ","Q1","Q1","94.1","95.67","0.017","3.618","1.364","Q1",
"ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY","ARTHROSCOPY","0749-8063","1526-3231","SURGERY","SCIE","18,066","4.4"," 21/290 ","4.3","Q1","3.5","2.2","1.94"," 18/290 ","Q1","Q1","92.9","93.97","0.017","3.618","1.364","Q1",
"Trends in Environmental Analytical Chemistry","TRENDS ENVIRON ANAL","2214-1588","2214-1588","CHEMISTRY, ANALYTICAL","SCIE","1,886","11.1"," 2/106 ","11","Q1","11","3.9","1.87"," 6/106 ","Q1","Q1","98.6","94.81","0.002","0.414","1.706","Q1",
"Trends in Environmental Analytical Chemistry","TRENDS ENVIRON ANAL","2214-1588","2214-1588","ENVIRONMENTAL SCIENCES","SCIE","1,886","11.1"," 16/358 ","11","Q1","11","3.9","1.87"," 18/359 ","Q1","Q1","95.7","95.13","0.002","0.414","1.706","Q1",
"Journal of World Literature","J WORLD LIT","2405-6472","2405-6480","LITERATURE","ESCI","141","0.4"," N/A ","N/A","N/A","0.4","<0.1","1.85"," 14/199 ","Q1","N/A","N/A","93.22","0.001","0.151","N/A","N/A",
"HYPERTENSION","HYPERTENSION","0194-911X","1524-4563","PERIPHERAL VASCULAR DISEASE","SCIE","39,740","6.9"," 6/96 ","8.4","Q1","6.6","2.1","1.81"," 7/96 ","Q1","Q1","94.3","93.23","0.038","8.369","2.875","Q1",
"Cellular and Molecular Gastroenterology and Hepatology","CELL MOL GASTROENTER","2352-345X","2352-345X","GASTROENTEROLOGY & HEPATOLOGY","SCIE","5,730","7.1"," 15/143 ","7.9","Q1","7","2.4","1.74"," 16/143 ","Q1","Q1","89.9","89.16","0.011","2.325","2.338","Q1",
"Circulation-Cardiovascular Imaging","CIRC-CARDIOVASC IMAG","1941-9651","1942-0080","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","7,458","6.5"," 27/220 ","8.2","Q1","6.3","1.7","1.72"," 27/220 ","Q1","Q1","88.0","87.95","0.009","2.054","3.385","Q1",
"Circulation-Cardiovascular Imaging","CIRC-CARDIOVASC IMAG","1941-9651","1942-0080","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","7,458","6.5"," 13/204 ","8.2","Q1","6.3","1.7","1.72"," 14/204 ","Q1","Q1","93.9","93.38","0.009","2.054","3.385","Q1",
"CLADISTICS","CLADISTICS","0748-3007","1096-0031","EVOLUTIONARY BIOLOGY","SCIE","3,694","3.9"," 10/54 ","3.8","Q1","3.6","1.9","1.68"," 6/54 ","Q1","Q1","82.4","89.81","0.002","0.418","1.295","Q2",
"CLADISTICS","CLADISTICS","0748-3007","1096-0031","ZOOLOGY","SCIE","3,694","3.9"," 5/180 ","3.8","Q1","3.6","1.9","1.68"," 6/180 ","Q1","Q1","97.5","96.94","0.002","0.418","1.295","Q1",
"COMPUTERS IN INDUSTRY","COMPUT IND","0166-3615","1872-6194","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","9,349","8.2"," 11/169 ","9.3","Q1","7.4","1.6","1.66"," 21/169 ","Q1","Q1","93.8","87.87","0.01","2.166","1.689","Q1",
"Annals of Laboratory Medicine","ANN LAB MED","2234-3806","2234-3814","MEDICAL LABORATORY TECHNOLOGY","SCIE","2,099","4"," 4/30 ","3.8","Q1","3.5","1.5","1.66"," 4/30 ","Q1","Q1","88.3","88.33","0.002","0.513","0.893","Q1",
"Current Opinion in Environmental Science & Health","CURR OPIN ENV SCI HL","2468-5844","2468-5844","ENVIRONMENTAL SCIENCES","ESCI","3,096","6.7"," 44/358 ","8.1","Q1","6.6","2","1.64"," 26/359 ","Q1","Q1","87.8","92.90","0.005","0.994","1.516","Q1",
"BIOTECHNOLOGY ADVANCES","BIOTECHNOL ADV","0734-9750","1873-1899","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","24,510","12.1"," 4/174 ","14.6","Q1","11.8","2","1.6"," 14/174 ","Q1","Q1","98.0","92.24","0.015","3.35","2.765","Q1",
"MEASUREMENT","MEASUREMENT","0263-2241","1873-412X","ENGINEERING, MULTIDISCIPLINARY","SCIE","42,386","5.2"," 17/179 ","4.8","Q1","4.6","1","1.59"," 17/180 ","Q1","Q1","90.8","90.83","0.046","9.989","0.841","Q1",
"MEASUREMENT","MEASUREMENT","0263-2241","1873-412X","INSTRUMENTS & INSTRUMENTATION","SCIE","42,386","5.2"," 11/76 ","4.8","Q1","4.6","1","1.59"," 6/76 ","Q1","Q1","86.2","92.76","0.046","9.989","0.841","Q1",
"Chemosphere","CHEMOSPHERE","0045-6535","1879-1298","ENVIRONMENTAL SCIENCES","SCIE","194,561","8.1"," 32/358 ","7.7","Q1","7.9","4.9","1.58"," 30/359 ","Q1","Q1","91.2","91.78","0.167","36.452","1.219","Q1",
"IEEE Open Journal of the Communications Society","IEEE OPEN J COMM SOC","N/A","2644-125X","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","2,940","6.3"," 42/352 ","6.9","Q1","6","0.8","1.51"," 44/354 ","Q1","Q1","88.2","87.71","0.007","1.501","2.046","Q1",
"IEEE Open Journal of the Communications Society","IEEE OPEN J COMM SOC","N/A","2644-125X","TELECOMMUNICATIONS","ESCI","2,940","6.3"," 14/119 ","6.9","Q1","6","0.8","1.51"," 17/119 ","Q1","Q1","88.7","86.13","0.007","1.501","2.046","Q1",
"IEEE Transactions on Radiation and Plasma Medical Sciences","IEEE T RADIAT PLASMA","2469-7311","2469-7303","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","1,598","4.6"," 25/204 ","3.6","Q1","4","1.1","1.51"," 20/204 ","Q1","Q1","88.0","90.44","0.003","0.652","0.925","Q1",
"Science China-Information Sciences","SCI CHINA INFORM SCI","1674-733X","1869-1919","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","7,406","7.3"," 16/249 ","5.8","Q1","6.6","2.7","1.5"," 31/251 ","Q1","Q1","93.8","87.85","0.013","2.789","1.683","Q1",
"Science China-Information Sciences","SCI CHINA INFORM SCI","1674-733X","1869-1919","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","7,406","7.3"," 31/352 ","5.8","Q1","6.6","2.7","1.5"," 45/354 ","Q1","Q1","91.3","87.43","0.013","2.789","1.683","Q1",
"Communications Biology","COMMUN BIOL","N/A","2399-3642","BIOLOGY","SCIE","23,626","5.2"," 13/109 ","5.6","Q1","5.1","1","1.5"," 10/109 ","Q1","Q1","88.5","91.28","0.068","14.769","2.034","Q1",
"INORGANIC CHEMISTRY","INORG CHEM","0020-1669","1520-510X","CHEMISTRY, INORGANIC & NUCLEAR","SCIE","97,512","4.3"," 8/44 ","4.1","Q1","3.8","1.3","1.5"," 3/44 ","Q1","Q1","83.0","94.32","0.055","12.031","0.691","Q1",
"ARCHIVES OF PATHOLOGY & LABORATORY MEDICINE","ARCH PATHOL LAB MED","0003-9985","1543-2165","MEDICAL LABORATORY TECHNOLOGY","SCIE","11,117","3.7"," 8/30 ","4.1","Q1","3.6","1.5","1.5"," 5/30 ","Q1","Q2","75.0","85.00","0.008","1.825","1.267","Q1",
"ARCHIVES OF PATHOLOGY & LABORATORY MEDICINE","ARCH PATHOL LAB MED","0003-9985","1543-2165","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","11,117","3.7"," 69/189 ","4.1","Q2","3.6","1.5","1.5"," 23/189 ","Q1","Q2","63.8","88.10","0.008","1.825","1.267","Q1",
"ARCHIVES OF PATHOLOGY & LABORATORY MEDICINE","ARCH PATHOL LAB MED","0003-9985","1543-2165","PATHOLOGY","SCIE","11,117","3.7"," 19/88 ","4.1","Q1","3.6","1.5","1.5"," 9/88 ","Q1","Q1","79.0","90.34","0.008","1.825","1.267","Q1",
"Essays in French Literature and Culture","ESSAYS FR LIT CULT","1835-7040","1835-7040","LITERATURE, ROMANCE","ESCI","14","0.2"," N/A ","0.1","N/A","0.2","N/A","1.5"," 21/116 ","Q1","N/A","N/A","82.33","0","0.09","0.969","Q1",
